UNITID,mn_earn_wne_p6,md_earn_wne_p6,CONTROL,PREDDEG,UGDS,INEXPFTE,PPTUG_EF,C150_4,AVGFACSAL,ADM_RATE_ALL,SAT_AVG,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOld,UGDS_HISPOld,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,PAR_ED_PCT_1STGEN,PAR_ED_PCT_MS,PAR_ED_PCT_HS,PAR_ED_PCT_PS,pct_grad_prof,female,first_gen,age_entry,DEBT_MDN
211468,41100,39000,2,3,1424,5411,0.5674,0.6463,5406,0.7553,1077,18680,18680,0.8462,0.0478,0.0204,0.0014,0.0435,0.424675325,0.206493507,0.216883117,0.11948052,0.032467533,0.482972136,0.037151703,0.445820433,0.517027864,8.270000458,0.959999979,0.479999989,25.65999985,14346.5
211583,41700,40400,2,3,808,5940,0.4022,0.759,2320,0.9197,945,17620,17620,0.422,0.4158,0.0186,0.0037,0.052,0.552783109,0.193857966,0.117082534,0.099808061,0.03646833,0.528255528,0.051597052,0.476658477,0.471744472,9.43999958,0.889999986,0.529999971,27.61000061,14125
212054,52100,52000,2,3,10328,7791,0.1207,0.5519,7817,0.7512,1150,17982,17982,0.5816,0.0826,0.1388,0.0017,0.0194,0.301601624,0.180464697,0.225129709,0.183622829,0.109181141,0.330828951,0.021036814,0.309792136,0.669171049,11.02999973,0.419999987,0.330000013,20.88999939,14000
212601,42800,39800,2,3,2442,5274,0.1212,0.6904,4363,0.9031,1033,14936,14936,0.9103,0.0381,0.009,0.0037,0.0086,0.336480687,0.188841202,0.263519313,0.155364807,0.055793991,0.444123314,0.013487476,0.430635838,0.555876686,7.349999905,0.610000014,0.439999998,20.86000061,15063
213011,45500,43100,2,3,1939,3840,0.7375,0.6484,4647,0.8474,995,15200,15200,0.8479,0.0897,0.0144,0.0015,0.0129,0.330914369,0.206095791,0.227866473,0.162554427,0.072568941,0.488562092,0.031045752,0.45751634,0.511437909,11.44999981,0.889999986,0.49000001,28.63999939,11332.5
213020,33100,31400,1,3,3834,5979,0.0548,0.5404,7342,0.6004,990,4875,10899,0.8972,0.0634,0.0083,0.0034,0.0091,0.341138267,0.203213126,0.263544693,0.148008887,0.044095027,0.452140818,0.011417697,0.440723121,0.547859182,7.369999886,0.550000012,0.449999988,20.45999908,13419
213251,39600,38600,2,3,1239,6122,0.0097,0.727,5835,0.7903,1155,20590,20590,0.9532,0.0065,0.004,8.00E-04,0.0097,0.230769231,0.209492635,0.252045827,0.207855974,0.099836334,0.348056537,0.005300353,0.342756184,0.651943463,7.489999771,0.600000024,0.349999994,19.98999977,16985.5
214069,44600,42900,2,3,1726,12629,0.3036,0.6714,956,0.8455,1002,16650,16650,0.9861,0.0046,0.0029,0.0017,0.0046,0.345596433,0.168338908,0.268673356,0.147157191,0.070234114,0.439114391,0.014760148,0.424354244,0.560885609,7.059999943,0.75,0.439999998,23.71999931,17125
214591,42600,39900,1,3,3402,4623,0.0614,0.5777,6057,0.6376,1050,7396,13876,0.9289,0.0312,0.017,3.00E-04,0.0123,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214643,42600,39900,1,2,659,4761,0.0926,0.4803,5259,0.6376,995,7174,10916,0.9484,0.0137,0.0288,0,0.0061,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214652,42600,39900,1,2,1244,3973,0.1744,0.4205,5510,0.6376,940,7154,10896,0.9622,0.0121,0.0137,0,0.0113,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214670,42600,39900,1,3,560,5164,0.1786,0.4845,5434,0.6376,1015,7174,10916,0.8411,0.0125,0.0929,0,0.0446,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214689,42600,39900,1,2,3596,3248,0.0626,0.5698,5211,0.6376,1010,7278,11116,0.8988,0.0531,0.0189,8.00E-04,0.0209,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214698,42600,39900,1,2,658,5199,0.0608,0.3581,5493,0.6376,980,7174,10916,0.9301,0.0486,0.0106,0,0.0106,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214704,42600,39900,1,3,2121,3542,0.0764,0.4634,466,0.6376,1010,7278,11116,0.8623,0.0622,0.042,9.00E-04,0.0283,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214731,42600,39900,1,3,1386,3804,0.1104,0.3563,6550,0.6376,945,7164,10906,0.7872,0.1111,0.0729,0,0.0195,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214740,42600,39900,1,2,809,5292,0.1545,0.4839,5345,0.6376,965,7154,10896,0.9839,0.0074,0.0049,0.0012,0.0012,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214759,42600,39900,1,2,851,4790,0.1786,0.4513,5413,0.6376,933,7154,10896,0.9459,0.0423,0.0047,0.0035,0.0035,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214768,42600,39900,1,2,1266,3234,0.0506,0.5477,5271,0.6376,975,7164,10906,0.9044,0.0245,0.0371,0,0.0284,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214777,42600,39900,1,3,33505,8032,0.0318,0.8091,7886,0.6376,1185,7396,15522,0.8598,0.0404,0.0502,0.0012,0.0311,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214795,42600,39900,1,2,939,5373,0.1768,0.5679,5092,0.6376,960,7164,10906,0.8381,0.0927,0.0394,0.0011,0.0266,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214801,42600,39900,1,3,2644,3579,0.1286,0.3774,5236,0.6376,960,7258,11996,0.7576,0.0991,0.1059,8.00E-04,0.0359,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214810,42600,39900,1,2,852,4036,0.1221,0.5157,5768,0.6376,945,7154,10896,0.804,0.1279,0.0387,0.0012,0.027,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
214829,42600,39900,1,2,1165,4423,0.3107,0.4,5346,0.6376,990,7154,10896,0.879,0.0283,0.0584,0.0017,0.0292,0.309844062,0.171458133,0.243440987,0.178626857,0.096629961,0.387548322,0.014608342,0.37293998,0.612451679,8.93999958,0.479999989,0.389999986,20.84000015,14250
215062,87200,64700,2,3,11781,37158,0.1578,0.9144,11782,0.2157,1400,26630,26630,0.5088,0.0612,0.18,0.0022,0.0478,0.342231554,0.137072586,0.163767247,0.158068386,0.198860228,0.16359007,0.015595162,0.147994908,0.83640993,15.57999992,0.569999993,0.159999996,21.13999939,16250
215293,43800,39100,1,3,17273,8958,0.113,0.617,7975,0.617,1165,7482,15740,0.8445,0.0927,0.0398,0.0021,0.0123,0.304182057,0.193971166,0.245680925,0.173716192,0.08244966,0.344561953,0.007442225,0.337119728,0.655438047,9.260000229,0.560000002,0.340000004,20.71999931,14133.5
215798,38000,37200,2,3,1104,5642,0.0254,0.6846,5340,0.8428,1071,17435,17435,0.9312,0.0317,0.0072,9.00E-04,0.0072,0.201067616,0.217081851,0.297153025,0.193950178,0.090747331,0.362068966,0.003831418,0.358237548,0.637931035,7.630000114,0.50999999,0.360000014,20.52000046,15149
216339,43300,39900,1,3,18834,10059,0.1482,0.4487,7885,0.649,1037,6948,12712,0.5303,0.2391,0.0767,0.0024,0.0316,0.421811716,0.176923837,0.187691396,0.146596859,0.066976193,0.399126838,0.025045956,0.374080882,0.600873162,9.829999924,0.589999974,0.400000006,21.63999939,13974
216597,63300,59200,2,3,7041,8510,0.0435,0.8521,7615,0.4993,1235,23312,23312,0.8387,0.0276,0.0423,0.0014,0.0472,0.160706202,0.111362608,0.177455862,0.240380263,0.310095066,0.174138745,0.005663049,0.168475696,0.825861255,15.26000023,0.50999999,0.170000002,19.87999916,16250
216764,41100,40400,1,3,9716,5063,0.0903,0.5896,7653,0.4796,1045,4924,10948,0.8736,0.082,0.0179,0.0022,0.0197,0.271875,0.146394231,0.254807692,0.222596154,0.104326923,0.40660502,0.011889036,0.394715984,0.59339498,10.48999977,0.620000005,0.409999996,20.79000092,11750
216807,37600,36400,2,3,1656,5772,0.1504,0.7527,5586,0.8587,1067,16920,16920,0.7977,0.006,0.0042,0,0.0042,0.202247191,0.179775281,0.353130016,0.197431782,0.06741573,0.320557491,0.005226481,0.315331011,0.679442509,7.679999828,0.569999993,0.319999993,19.68000031,14500
217156,58900,46100,2,3,5766,17734,0.016,0.9365,235,0.1622,1382,26568,26568,0.5201,0.0607,0.1443,0.0054,0.0657,0.223413026,0.131079967,0.189612531,0.211871393,0.244023083,0.116724739,0.011324042,0.105400697,0.883275261,16.52000046,0.540000021,0.119999997,19.72999954,13625
217235,33700,32700,2,2,8585,11911,0.1252,0.519,4828,0.7952,920,17493,17493,0.7257,0.1244,0.0296,0.0022,0.0608,0.425832492,0.175916583,0.192622491,0.134095751,0.071532683,0.39745364,0.025601993,0.371851647,0.60254636,10.03999996,0.479999989,0.400000006,21.52000046,8229
217402,51100,47400,2,3,4069,3173,0.0794,0.8564,6995,0.5699,1169,19375,19375,0.8567,0.0152,0.014,5.00E-04,0.041,0.151219512,0.105923345,0.199303136,0.280139373,0.263414634,0.173245614,0.010964912,0.162280702,0.826754386,13.47000027,0.579999983,0.170000002,20.04999924,17125
217420,35100,33400,1,3,6459,4547,0.2962,0.44,6055,0.7426,960,3521,8911,0.7764,0.0406,0.0231,0.0029,0.0463,0.448451421,0.175222741,0.220195163,0.12303776,0.033092915,0.43734522,0.041604755,0.395740466,0.56265478,8.75,0.699999988,0.439999998,22.37999916,9919
217484,43700,40500,1,3,10223,5756,0.1492,0.5836,7943,0.6854,1090,5386,14164,0.7615,0.0397,0.0343,0.0044,0.0399,0.29516129,0.154608295,0.220737327,0.207603687,0.121889401,0.312452058,0.027614421,0.284837637,0.687547942,11.65999985,0.589999974,0.310000002,20.95999908,12877.5
217882,45700,42300,1,3,13866,6104,0.0554,0.6886,7416,0.5227,1182,5090,11284,0.86,0.0788,0.0156,0.0021,0.0091,0.25837952,0.144893112,0.237001848,0.235154394,0.124571127,0.243378868,0.00864232,0.234736549,0.756621132,9.18999958,0.460000008,0.239999995,20.07999992,13156.5
218663,40900,36400,1,3,14531,8317,0.108,0.5812,6407,0.6969,1098,3964,10904,0.7364,0.1798,0.0292,0.0028,0.0136,0.413148789,0.159342561,0.196366782,0.157958478,0.073183391,0.303167421,0.012066365,0.291101056,0.696832579,8.960000038,0.560000002,0.300000012,21.12999916,14500
220978,34200,32600,1,3,18012,4479,0.1624,0.3602,5976,0.7824,1030,3194,9666,0.8401,0.1112,0.0177,0.0049,0.0142,0.485771201,0.158935686,0.197068867,0.11824132,0.039982925,0.42051201,0.021491783,0.399020228,0.57948799,7.349999905,0.550000012,0.419999987,22.11000061,10516
221661,34000,31800,2,3,1540,7845,0.1753,0.4399,3655,0.769,1030,11610,11610,0.7396,0.0591,0.039,0.0052,0.1045,0.375259875,0.189189189,0.24012474,0.134095634,0.061330561,0.230593607,0.01369863,0.216894977,0.769406393,7.519999981,0.540000021,0.230000004,20.71999931,9000
221759,42000,37100,1,3,19797,7137,0.0882,0.5878,5785,0.6868,1075,3784,11570,0.8792,0.0643,0.0238,0.0031,0.0113,0.417177914,0.163698938,0.187640281,0.1527757,0.078707167,0.31717496,0.014767255,0.302407705,0.68282504,9.630000114,0.540000021,0.319999993,21.39999962,11000
221838,33100,31400,1,3,6843,6022,0.1245,0.4508,656,0.614,897,2959,9431,0.1382,0.8376,0.0092,3.00E-04,0.0044,0.595674377,0.15950736,0.139681586,0.076299189,0.028837489,0.393105977,0.023469014,0.369636964,0.606894023,6.909999847,0.649999976,0.389999986,22.09000015,13621
221999,57500,47500,2,3,6044,21571,0.0073,0.8434,257,0.4639,1310,25190,25190,0.7566,0.0586,0.063,0.0023,0.0382,0.23852573,0.184979138,0.205146036,0.172461752,0.198887344,0.130497477,0.002162942,0.128334535,0.869502523,13.5,0.560000002,0.129999995,19.70000076,15204
222831,34800,32600,1,3,5822,7784,0.1876,0.3477,5485,0.7565,996,2170,7330,0.7252,0.0524,0.01,0.0033,0.1994,0.522498061,0.197051978,0.186966641,0.075640031,0.017843289,0.487772343,0.052467764,0.43530458,0.512227657,5.590000153,0.579999983,0.49000001,21.86000061,10111
222983,41800,40900,2,3,1226,7540,0.0065,0.7235,6241,0.8028,1191,15838,15838,0.7675,0.0465,0.0856,0.0073,0.0693,0.25046729,0.171962617,0.269158879,0.177570094,0.130841122,0.202357564,0.011787819,0.190569745,0.797642436,9.859999657,0.550000012,0.200000003,19.92000008,14031.5
223232,43400,40500,2,3,12115,6962,0.0371,0.7093,7056,0.7934,1175,12804,12804,0.7708,0.0556,0.0508,0.005,0.0745,0.251222651,0.144144144,0.211840412,0.21003861,0.182754183,0.235054348,0.011684783,0.223369565,0.764945652,9.970000267,0.589999974,0.239999995,20.04000092,14595
225399,41300,39700,2,3,1953,7601,0.1403,0.4121,4458,0.7604,1045,8652,8652,0.4844,0.1828,0.1434,0,0.1423,0.525917927,0.156587473,0.1825054,0.098272138,0.036717063,0.388683887,0.034440344,0.354243542,0.611316113,9.159999847,0.720000029,0.389999986,23.05999947,11731
225511,45400,42500,1,3,24370,9546,0.2824,0.3626,7581,0.8136,1029,2616,7680,0.3771,0.1542,0.2048,0.0041,0.2032,0.593252634,0.167451244,0.129679444,0.075431518,0.03418516,0.403980493,0.055226045,0.348754448,0.596019507,9.180000305,0.569999993,0.400000006,22.25,10432.5
226091,36800,33400,1,3,10257,3425,0.3506,0.2678,5221,0.9376,953,2616,9006,0.6911,0.2215,0.0302,0.0038,0.0469,0.657120941,0.15315776,0.117616978,0.062899514,0.009204807,0.51626506,0.040060241,0.476204819,0.48373494,4.5,0.620000005,0.519999981,24.46999931,7500
227526,31500,28300,1,3,5387,3988,0.0923,0.3052,5035,0.9673,822,3172,9502,0.0245,0.9356,0.0061,2.00E-04,0.0163,0.598983159,0.182713696,0.124880839,0.070861138,0.022561169,0.361511492,0.016361512,0.345149981,0.638488508,6.190000057,0.560000002,0.360000014,20.45999908,7500
228246,50700,46400,2,3,5721,9311,0.0418,0.7288,8319,0.7486,1165,20796,20796,0.7528,0.0565,0.0605,0.0072,0.0809,0.354126056,0.168291098,0.172189734,0.137751787,0.167641326,0.214385475,0.017458101,0.196927374,0.785614525,12.56999969,0.550000012,0.209999993,20.61000061,14250
228431,36300,35500,1,3,10300,3995,0.126,0.3646,5281,0.6742,950,2645,8609,0.7678,0.1505,0.0095,0.005,0.0631,0.474989402,0.176557864,0.175074184,0.119542179,0.053836371,0.420462676,0.023133794,0.397328882,0.579537324,6.989999771,0.620000005,0.419999987,21.54000092,9938
228459,39900,38800,1,3,20179,3941,0.2026,0.413,5120,0.5773,1033,3578,9908,0.7175,0.0504,0.0177,0.0051,0.1883,0.416359164,0.172447725,0.180688807,0.160762608,0.069741697,0.36071047,0.022702992,0.338007479,0.63928953,9.109999657,0.560000002,0.360000014,22.03000069,11000
228529,37800,36100,1,3,5886,3835,0.2316,0.3908,5189,0.684,972,3041,9161,0.8388,0.0725,0.0073,0.0088,0.0661,0.47723133,0.204918033,0.1952034,0.095021251,0.027625987,0.450987066,0.025867937,0.425119129,0.549012934,6.050000191,0.579999983,0.449999988,23.26000023,10730
228723,49700,45300,1,3,36571,9163,0.0771,0.7409,5061,0.7022,1176,3722,10052,0.8212,0.0243,0.0329,0.0051,0.0898,0.296688356,0.15771584,0.221520831,0.208507332,0.115567641,0.292124448,0.014580552,0.277543896,0.707875552,9.819999695,0.5,0.289999992,20.32999992,13000
228778,50800,43900,1,3,37655,7218,0.1061,0.7022,8527,0.636,1210,3766,10096,0.6262,0.035,0.1598,0.0042,0.1358,0.36678769,0.172458506,0.177904564,0.16623444,0.116614799,0.262376238,0.023538203,0.238838035,0.737623762,11.10999966,0.540000021,0.25999999,20.36000061,14500
228875,46600,43900,2,3,6843,8957,0.0791,0.6385,7562,0.7192,1159,15040,15040,0.7906,0.0449,0.0187,0.0053,0.0577,0.284442362,0.150421743,0.187910028,0.188847235,0.188378632,0.248627059,0.014478283,0.234148777,0.751372941,10.10999966,0.600000024,0.25,20.61000061,11625
229115,43500,40000,1,3,21269,5244,0.1112,0.5071,7080,0.7359,1103,3489,9819,0.8279,0.0301,0.0218,0.0055,0.102,0.345795602,0.163518758,0.207503234,0.179948254,0.103234153,0.323443782,0.019132123,0.30431166,0.676556218,8.550000191,0.479999989,0.319999993,20.75,12032
229814,37200,35600,1,3,5395,3494,0.207,0.3385,4852,0.4392,971,2734,9064,0.7993,0.0341,0.0141,0.0069,0.127,0.537348455,0.201016817,0.174032069,0.069612828,0.017989832,0.461205028,0.046380581,0.414824447,0.538794972,6.590000153,0.569999993,0.460000008,23.03000069,9526
230038,46800,40600,2,3,29815,8188,0.1099,0.7325,2674,0.6547,1205,3060,3060,0.8835,0.0029,0.0261,0.0063,0.025,0.669084228,0.11381878,0.10908036,0.070109274,0.037907359,0.149812364,0.002468892,0.147343472,0.850187636,9.949999809,0.460000008,0.150000006,21.63999939,8526.5
230728,38000,35300,1,3,16279,5354,0.2264,0.4877,6332,0.9745,1030,2590,7897,0.9114,0.0052,0.012,0.0061,0.0194,0.620126804,0.158775125,0.132604883,0.06353703,0.024956158,0.290603166,0.007842578,0.282760588,0.709396835,9,0.50999999,0.289999992,22.85000038,7500
230764,45600,41100,1,3,18251,7822,0.3558,0.5192,7128,0.9099,1070,3057,9353,0.779,0.0061,0.0369,0.0054,0.0317,0.600514139,0.175449872,0.120694087,0.068894602,0.034447301,0.264322563,0.009231605,0.255090959,0.735677437,11.52999973,0.449999988,0.25999999,23.34000015,8500
232186,50000,47500,1,3,15312,6827,0.262,0.473,8233,0.6809,1062,3792,12696,0.62,0.0941,0.167,0.0037,0.0759,0.417107066,0.177921315,0.18144451,0.140927775,0.082599335,0.317626527,0.030104712,0.287521815,0.682373473,17.79999924,0.589999974,0.319999993,22.52000046,10250
232423,47000,44800,1,3,14069,4558,0.0319,0.7978,6277,0.6419,1170,4094,10606,0.8444,0.0411,0.0455,0.0016,0.0165,0.184387967,0.127074689,0.238329876,0.253371369,0.1968361,0.20409814,0.005122675,0.198975465,0.79590186,13.86999989,0.600000024,0.200000003,19.81999969,11462.5
232937,31300,29600,1,3,5728,4988,0.176,0.2243,5669,0.8237,793,2916,8818,0.0438,0.9244,0.0068,0.0023,0.0117,0.577316294,0.192651757,0.141533546,0.069648562,0.01884984,0.43002441,0.030512612,0.399511798,0.56997559,7.369999886,0.649999976,0.430000007,21.59000015,11000
232982,39600,37900,1,3,11894,5804,0.2763,0.3547,6117,0.7037,1015,3248,9944,0.6249,0.2289,0.0671,0.0066,0.0267,0.443828017,0.199920745,0.193580345,0.118882505,0.043788389,0.401682905,0.028565102,0.373117803,0.598317095,8.960000038,0.639999986,0.400000006,23.36000061,13588
233277,39000,37600,1,3,7983,4310,0.0589,0.5206,5949,0.7841,984,3069,9208,0.8874,0.0629,0.0173,0.0026,0.0187,0.304413543,0.174727932,0.238210399,0.185912938,0.096735187,0.349887133,0.014833925,0.335053209,0.650112867,10.06999969,0.610000014,0.349999994,20.54999924,11000
233912,31600,29700,2,3,930,14926,0.2118,0.2931,920,0.6702,941,11890,11890,0.8925,0.0376,0.0065,0.0075,0.0043,0.466898955,0.214285714,0.209059233,0.081881533,0.027874565,0.48582996,0.064777328,0.421052632,0.514170041,6.139999866,0.75,0.49000001,25.64999962,8125
233921,51000,47400,1,3,21502,7614,0.0259,0.7186,8245,0.6974,1185,3664,12488,0.8094,0.0503,0.0683,0.0025,0.0177,0.215118161,0.145678213,0.226610554,0.246843639,0.165749434,0.220847458,0.006440678,0.21440678,0.779152542,12.92000008,0.419999987,0.219999999,19.81999969,14375
234030,40600,37600,1,3,14853,10767,0.1896,0.4175,7557,0.7587,1029,3740,13790,0.65,0.2243,0.0791,0.0058,0.0269,0.383192223,0.187833177,0.205550329,0.157572907,0.065851364,0.338184338,0.019230769,0.318953569,0.661815662,11.27999973,0.629999995,0.340000004,21.79999924,12750
234076,60800,49500,1,3,12639,10293,0.0089,0.9225,9504,0.3755,1315,4421,18453,0.706,0.0928,0.1078,0.0038,0.0257,0.265118142,0.150580697,0.208650381,0.205847016,0.169803765,0.174059992,0.00887199,0.165188002,0.825940008,15.39000034,0.560000002,0.170000002,19.96999931,11625
234827,39600,38200,1,3,7686,15429,0.0972,0.5118,5705,0.8777,990,3348,11085,0.7865,0.0187,0.041,0.0194,0.051,0.393057932,0.162551943,0.233928135,0.157174285,0.053287705,0.371705218,0.022054868,0.34965035,0.628294782,8.119999886,0.529999971,0.370000005,22.88999939,13050
236948,46500,42300,1,3,26577,11900,0.1241,0.7014,6622,0.7858,1159,3983,13258,0.5472,0.0259,0.2325,0.0112,0.0357,0.453946712,0.17233809,0.17463327,0.12922862,0.069853308,0.289531559,0.022652298,0.266879261,0.710468441,11.43999958,0.550000012,0.289999992,22,10483
237011,37800,36800,1,3,11647,5380,0.0502,0.6115,6022,0.771,1090,3288,11028,0.8404,0.0178,0.0707,0.0186,0.0288,0.376009693,0.167609047,0.211227787,0.17003231,0.075121163,0.294360087,0.011062907,0.28329718,0.705639913,9.380000114,0.610000014,0.289999992,22.05999947,11024
238032,39500,35700,1,3,16121,6040,0.0583,0.5517,4844,0.9436,1040,2948,8832,0.9025,0.0429,0.0157,0.0042,0.0141,0.333075854,0.168546269,0.238683763,0.170091148,0.089602966,0.3635,0.010666667,0.352833333,0.6365,9.680000305,0.49000001,0.360000014,20.37999916,12525.5
238430,51400,47600,2,3,3068,3019,0.0574,0.4173,4205,0.7132,1010,12780,12780,0.7311,0.1636,0.0173,0.0049,0.0261,0.377325581,0.220930233,0.230232558,0.138372093,0.033139535,0.526101695,0.028474576,0.497627119,0.473898305,8,0.74000001,0.529999971,30.60000038,15040
240444,46700,42500,1,3,28446,10149,0.0559,0.7585,1052,0.7572,1225,4086,15972,0.8741,0.0218,0.0422,0.0048,0.0222,0.231477546,0.144921377,0.243235586,0.244652217,0.135713274,0.257632727,0.005564747,0.25206798,0.742367273,10.82999992,0.569999993,0.25999999,20.38999939,11750
243744,89300,63900,2,3,6443,39035,0,0.9335,12117,0.1263,1441,25917,25917,0.4808,0.0863,0.2469,0.0174,0.1062,0.338837921,0.139449541,0.157186544,0.168807339,0.195718654,0.157188498,0.023003195,0.134185304,0.842811502,15.02999973,0.519999981,0.159999996,20.37999916,8625
